City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1147,itarema,BR,-2.9248,-39.9167,75.81,89,89,6.6,overcast clouds
1148,cordoba,AR,-31.4135,-64.1811,68.85,83,75,9.22,broken clouds
1149,pedasi,PA,7.5333,-80.0333,78.06,84,100,15.46,overcast clouds
1150,basco,PH,20.4487,121.9702,78.66,83,34,18.12,scattered clouds
1151,brekstad,NO,63.687,9.6654,40.01,93,75,20.71,broken clouds
1152,shuyskoye,RU,59.3736,41.0305,38.44,97,100,11.1,overcast clouds
1153,poum,NC,-20.2333,164.0167,79.99,79,20,18.86,few clouds
1154,kut chap,TH,17.4257,102.5669,80.38,31,53,3.13,broken clouds
1155,port moresby,PG,-9.4431,147.1797,90.82,66,40,11.5,haze
1156,jalu,LY,29.0331,21.5482,68.74,24,90,5.91,overcast clouds
1157,nhulunbuy,AU,-12.2333,136.7667,92.01,49,15,12.66,few clouds
1158,changchun,CN,43.88,125.3228,71.56,36,99,27.34,overcast clouds
1159,fomboni,KM,-12.28,43.7425,82.92,73,17,11.16,light rain
1160,ankazobe,MG,-18.3167,47.1167,57.96,94,31,6.26,scattered clouds
1161,kurchum,KZ,48.5722,83.6542,40.6,51,2,10.76,clear sky
1162,lundazi,ZM,-12.2929,33.1782,62.96,92,81,7.2,broken clouds
1163,mukdahan,TH,16.5833,104.5,78.55,31,63,4.36,broken clouds
1164,kavarna,BG,43.4333,28.3333,51.35,89,16,3.89,few clouds
1165,macae,BR,-22.3708,-41.7869,78.55,94,75,5.75,thunderstorm with rain
1166,monte patria,CL,-30.6919,-70.9467,64.18,56,0,1.57,clear sky
1167,joshimath,IN,30.5667,79.5667,68.4,33,0,1.48,clear sky
1168,wajima,JP,37.4,136.9,75.88,31,0,17.27,clear sky
1169,matay,EG,28.419,30.7792,61.74,59,81,10.16,broken clouds
1170,san cristobal,VE,7.7669,-72.225,75.38,74,87,2.06,overcast clouds
1171,burla,IN,21.5,83.8667,90.66,31,100,6.89,overcast clouds
1172,lekoni,GA,-1.5843,14.2591,72.99,84,100,3.74,overcast clouds
1173,uray,RU,60.1247,64.7758,32.11,92,92,8.32,overcast clouds
1174,chulman,RU,56.8479,124.9104,21.43,81,87,3.36,overcast clouds
1175,sri aman,MY,1.2376,111.4621,82.45,83,20,3.44,few clouds
1176,la ronge,CA,55.1001,-105.2842,37.65,70,75,10.36,broken clouds
1177,maihar,IN,24.2667,80.75,93.92,13,0,11.77,clear sky
1178,ekibastuz,KZ,51.6667,75.3667,40.71,49,8,6.91,clear sky
1179,bassano,CA,50.7834,-112.4685,41.49,48,100,10.29,overcast clouds
1180,lotofaga,WS,-13.9764,-171.8578,83.14,73,29,9.8,scattered clouds
1181,lydenburg,ZA,-25.0978,30.4597,53.17,92,100,6.46,overcast clouds
1182,twin falls,US,42.3505,-114.6445,39.09,33,0,21.85,clear sky
1183,saryagash,KZ,41.4511,69.1701,62.56,50,100,6.51,overcast clouds
1184,nyimba,ZM,-14.5566,30.8149,66.43,87,81,5.28,broken clouds
1185,sayyan,YE,15.1718,44.3244,54.45,43,0,3.0,clear sky
1186,nicoya,CR,10.1483,-85.452,79.2,62,96,11.5,overcast clouds
1187,moerai,PF,-22.4333,-151.3333,81.84,75,37,12.3,scattered clouds
1188,ngunguru,NZ,-35.6167,174.5,67.42,60,23,9.19,few clouds
1189,dubrovnik,HR,42.6481,18.0922,56.84,76,40,6.91,scattered clouds
1190,saint simons,US,31.1352,-81.3901,48.24,67,0,0.0,clear sky
1191,charyshskoye,RU,51.3978,83.5598,33.76,72,6,2.77,clear sky
1192,lashio,MM,22.9333,97.75,84.07,33,5,3.4,clear sky
1193,port macquarie,AU,-31.4333,152.9167,76.89,67,0,7.36,clear sky
1194,todos santos,MX,23.45,-110.2167,65.66,80,20,3.11,few clouds
1195,pallasovka,RU,50.05,46.8833,47.82,93,62,3.15,broken clouds
1196,barra do garcas,BR,-15.89,-52.2567,73.74,85,52,2.33,broken clouds
1197,usvyaty,RU,55.7456,30.7533,31.57,85,96,5.35,overcast clouds
1198,port shepstone,ZA,-30.7414,30.455,65.43,94,100,9.46,moderate rain
1199,hirara,JP,24.8,125.2833,78.66,78,75,12.66,broken clouds
1200,bubaque,GW,11.2833,-15.8333,76.46,70,6,13.47,clear sky
1201,pajapan,MX,18.25,-94.7,68.9,73,47,6.51,scattered clouds
1202,havre-saint-pierre,CA,50.2334,-63.5986,32.36,100,100,6.91,mist
1203,palmer,US,42.1584,-72.3287,43.5,79,20,4.61,few clouds
1204,pierre,US,44.3683,-100.351,58.12,36,0,16.11,clear sky
1205,qasigiannguit,GL,68.8193,-51.1922,7.05,89,89,6.02,overcast clouds
1206,san rafael del sur,NI,11.8485,-86.4384,85.17,49,49,18.03,scattered clouds
1207,ingham,US,42.6,-84.3833,37.35,71,100,8.05,overcast clouds
1208,dormidontovka,RU,47.7702,134.9076,48.85,56,99,10.98,overcast clouds
1209,filadelfia,US,39.9523,-75.1638,50.7,65,100,8.05,overcast clouds
